XGB,LGBM,GBR,Lasso,ElasticNet,CatBoost,TargetLog,Ensemble
11.711986541748047,11.665524316696214,11.716210433512254,11.640263971037042,11.643095872961002,11.750638132003864,11.808821212646512,11.67171937269757
11.675248146057129,11.666139971959158,11.69122884936849,11.707861098443216,11.708276615532148,11.724841850129597,11.736077016252437,11.699432991947878
11.751167297363281,11.735980796108274,11.756070720833534,11.724073492381237,11.725671087556128,11.740292387857336,11.719947764402807,11.734275396694857
12.23275089263916,12.231650895416752,12.223299131595065,12.23036159990023,12.229401246922281,12.221579243068161,12.299112067295642,12.229978407765635
11.051968574523926,11.018511780478738,11.09848989118638,10.968986544552834,10.964286634146664,11.068236757958612,11.0186455364637,11.004003337511515
11.767714500427246,11.760484557220165,11.772360601065929,11.854314212724507,11.856782484372234,11.81331534587967,11.904974309480183,11.824232397891617
12.576955795288086,12.53159226667474,12.570218556889829,12.56782849753503,12.566347216215535,12.565907563255788,12.73670383776449,12.570140833687606
12.741874694824219,12.668570693826652,12.662833201705636,12.601469702703938,12.606814066398623,12.54206388659642,12.885204569609956,12.639207359652257
12.098458290100098,12.079904787559569,12.084026505873362,12.094954684803664,12.094359362920763,12.108633660177057,12.095146671399466,12.096424219838276
11.886590957641602,11.909427449630716,11.867446975468466,11.904617069909637,11.9096103039316,11.882005601745556,11.751950239425476,11.897045597273266
12.222259521484375,12.253621380812472,12.228372089329254,12.240970583353485,12.243376943673551,12.233544132033604,12.142871895843887,12.235007095502363
12.244344711303711,12.232418210843104,12.260909629707633,12.23026505335788,12.22949829851241,12.227341370475457,12.271396795480596,12.235103072163374
11.214011192321777,11.137440577982296,11.159094697935938,11.32156110906382,11.31925298458219,11.304694380181134,11.23850177707664,11.283621483903458
12.495838165283203,12.504753927736491,12.47947496274754,12.479368513348932,12.483841738707687,12.478584199588978,12.388398368982115,12.48442683045258
12.094381332397461,12.043990462604398,12.096745446749534,12.09355889232342,12.093944256698585,12.126881544719947,12.165255859329688,12.096417395940776
11.284191131591797,11.205060843007578,11.420139237616153,11.297050410083022,11.295052772878392,11.333320572081856,11.302216779257382,11.30086947100545
11.76472282409668,11.694754878526991,11.730310156512342,11.854444504173193,11.852889603706217,11.779467119127059,11.736077016252437,11.8188097300899
12.177327156066895,12.179642259836433,12.17768412297099,12.166923537555407,12.166988171912722,12.167359105028318,12.160033942617156,12.170286772568543
13.022065162658691,12.971252768780428,12.970128768383962,12.982608294766216,12.983759871058112,13.007523759247105,12.962196972666593,12.995040104331283
11.766324996948242,11.728054148561041,11.724968269226839,11.812849541580864,11.810842082933195,11.814732996619465,11.686887175419702,11.796283746824859
12.297881126403809,12.270918243899903,12.25921241728272,12.32400549443545,12.32379898351552,12.254817293748534,12.278397958261774,12.309015628318338
11.610259056091309,11.615784499489125,11.594540514201077,11.51471851071442,11.51665666653979,11.588649960709654,11.575909653758895,11.55015359597818
11.400206565856934,11.436170917919728,11.423583784591722,11.331150041671698,11.333268894182185,11.42593180552189,11.51293546492023,11.361294474877429
11.657870292663574,11.636175020889238,11.64134219406718,11.601202126739103,11.603530029773857,11.625734682641433,11.599112335481124,11.620647486110286
11.758041381835938,11.728214901923025,11.763799813196021,11.766698781979056,11.763697756945053,11.805005402136079,11.767575435251748,11.766639654490014
11.761625289916992,11.735502953338061,11.770179022644655,11.729186311771265,11.729224563768726,11.753630850690582,11.719947764402807,11.741654327771785
11.937203407287598,11.910641694343308,11.937036956608322,11.87076749243086,11.872643680727304,11.92135265228516,12.040614105490253,11.895844200978868
11.259734153747559,11.320740303670465,11.345979235141288,11.26007204420503,11.261863802418048,11.23070313678716,11.112462823634855,11.261489634994048
12.27037239074707,12.290728934624351,12.281168453878763,12.265034571452707,12.265664321625222,12.237268372804788,12.392556361841777,12.265196801911378
12.350005149841309,12.340519919730346,12.375514122564677,12.415673388041904,12.415897044974237,12.390130448400505,12.411056299528171,12.393958990153541
12.155374526977539,12.11806833836793,12.13121629480768,12.153658353778315,12.15395570056702,12.133027793046521,12.013646205940514,12.151746555934196
11.531013488769531,11.482107513923077,11.448577111666987,11.556613039098092,11.556337437178124,11.558226423108188,11.58989576532275,11.545235893105122
12.41801643371582,12.45762337317497,12.423615049327193,12.366542846857497,12.370236033871427,12.403282301552272,12.460718739865236,12.386290654451216
12.07034683227539,12.08975586077986,12.056700800650592,12.043182605121757,12.042720468320832,12.070451687790541,12.031725210748633,12.053226746836561
11.917266845703125,11.95438147033713,11.932683174402731,11.891818739922009,11.893461466242462,11.862355064722033,11.918397239722838,11.898559909565984
11.767115592956543,11.762361257828324,11.709867692170581,11.726028698037936,11.723133246189283,11.789833608821233,11.652696102959753,11.741144915976907
11.997944831848145,12.006323508934281,11.991902801407413,12.025089607232516,12.02514636960901,11.974503080276415,12.083910661257521,12.012491743838401
12.474164962768555,12.47198637766458,12.46783134030289,12.558165412882026,12.561127938555808,12.507543813611306,12.54254845357358,12.527818295281316
12.654068946838379,12.594573905873796,12.63853536053658,12.69496477345745,12.696970366385571,12.657281484969833,12.73596827534975,12.678795567814422
11.492874145507812,11.538894020355439,11.415383988802935,11.490650068142275,11.491808724828697,11.553312895352622,11.002116507732017,11.492992488914386
11.852315902709961,11.88969561946477,11.92936441834825,11.804247615970505,11.805877248314127,11.901729059445215,11.884495917930655,11.830018669179308
12.375160217285156,12.375711568909795,12.370678499413188,12.422393876766083,12.426193817526274,12.405252665512112,12.310437165348775,12.406383064285459
11.563085556030273,11.560584525421836,11.555695471916366,11.525804938207953,11.525291565223837,11.564382118014947,11.652696102959753,11.540145834072163
12.374237060546875,12.325542901927472,12.367438231175754,12.383936325499995,12.38532846305534,12.351338503994253,12.337105293891872,12.378342539667337
12.201287269592285,12.244141548591873,12.211337536466313,12.13980529295786,12.138165045347906,12.179633523336742,12.106997888588934,12.162503208213936
11.970479011535645,11.945360723652632,11.940487488084448,11.96877031310438,11.968988637169657,11.954899827714458,11.915058360753719,11.96710980499063
12.411713600158691,12.385759253814584,12.382311037508964,12.388397200593854,12.393952779948599,12.31910687392715,12.384223015005313,12.390189887129942
11.627592086791992,11.576526448351919,11.591969556103876,11.568944380562234,11.56467202920115,11.627757725225758,11.744045122410057,11.589984082852656
11.803646087646484,11.779184539198281,11.786909052403704,11.857577343464156,11.858330095453692,11.81368317164648,11.863589378812122,11.836605553896497
12.198094367980957,12.083130105487646,12.073187659843562,12.161641743754808,12.159319510014681,12.22154266995807,12.237091546357338,12.172339674780225
12.291114807128906,12.285660377843715,12.285216185448602,12.295925343965324,12.292862359066797,12.293085447508933,12.278397958261774,12.293580807279993
11.560944557189941,11.519794496117582,11.631729812917385,11.58699081157872,11.583296599695005,11.660823508897304,11.635151947212842,11.586554942773843
12.688276290893555,12.733617995011128,12.67808799351673,12.606472092436395,12.608136958675416,12.674392887939714,12.660331092405906,12.63728522212272
11.897466659545898,11.887474237214391,11.893365032693472,11.84479687438973,11.846827205908394,11.915759487395844,11.842236406331555,11.866856620521684
11.823009490966797,11.85835202143596,11.832760239506849,11.85929625947747,11.855601335054184,11.829786700952026,11.813037464800539,11.845529651588528
12.359871864318848,12.29095448577981,12.394926081149888,12.395393164303215,12.394015430709072,12.38312398599345,12.524530013005734,12.384437785663629
11.661542892456055,11.66568926572038,11.633176032665183,11.603474058715744,11.604609368994323,11.626835161954473,11.599185726610004,11.622658577344883
12.209295272827148,12.255399821755454,12.20042004868349,12.201554974628811,12.200519915944847,12.224515710077137,12.182809136284991,12.2052270374998
12.070486068725586,12.048520052421802,12.102971352342406,12.148547984914622,12.148840448252008,12.085974346108387,12.07254696717504,12.120452229477694
11.5077486038208,11.601301395491562,11.554050204591698,11.442958127647248,11.444432088826566,11.478619574621867,11.355113089309977,11.468235350760388
11.607669830322266,11.626640341731658,11.674827622601448,11.564222786462139,11.576839466232194,11.590408378404373,11.288543647320601,11.58419067340069
11.732817649841309,11.772760062671164,11.736788095809487,11.64725299126068,11.649839157229788,11.716233113642733,11.715874472198905,11.68002115484121
12.07452392578125,12.090329346434105,12.08138589782688,12.102192913852333,12.101646782509631,12.068705464963857,12.10625783509458,12.091135730678602
11.351263999938965,11.308010803659101,11.38149751539323,11.341719816353551,11.342571285376861,11.335156125926634,11.302216779257382,11.345591863313071
12.259944915771484,12.262859140639994,12.270137169073267,12.292250474189036,12.295295459453492,12.290189820670372,12.264346270624157,12.28259945589119
11.613104820251465,11.572761935088106,11.634455074563977,11.636859069379238,11.638141895722828,11.601914554710994,11.661354090741,11.627742775977099
11.578476905822754,11.58998067567842,11.652613044784442,11.685340538806843,11.687840340956637,11.670909586441978,11.686887175419702,11.653574200368354
11.491873741149902,11.459042174389003,11.539336514853037,11.52269800987073,11.521336092508939,11.575587368614105,11.411457364027745,11.518539633582524
11.776602745056152,11.742234517965525,11.760303332002481,11.857480520167902,11.856187758427556,11.884045682609873,11.608244735642321,11.832902088927868
13.138471603393555,13.08203145165976,13.131603966769896,13.121039515730674,13.123123649025175,13.076299406545372,13.22672519452875,13.12326075703498
11.658309936523438,11.717072766842435,11.692501548766884,11.562485152267037,11.561663196948146,11.645548064400073,11.678448377988165,11.600362720571196
11.881036758422852,11.946178515996111,11.850523745479963,11.919647373354177,11.922785667587608,11.888702714779493,12.000897933306716,11.904234100893497
12.138107299804688,12.15852058855103,12.136227416512169,12.152962752522567,12.152033995678469,12.165112326785348,12.058158312538197,12.148945855484683
12.275156021118164,12.249659051322801,12.263622599110956,12.25370864372772,12.253442663329064,12.266747853760387,12.25486757159303,12.260994559532115
11.931901931762695,11.924808451475782,11.932625331540978,11.946929168009587,11.946513292268287,11.945378883896645,11.755879486687116,11.942014556747885
12.238728523254395,12.20392251822361,12.281971283446216,12.256108939547998,12.255453387382156,12.299060093044595,12.154784614286667,12.255409024917292
12.230592727661133,12.229874212001825,12.228450221625607,12.217409431514577,12.218288267102754,12.225412688040002,12.20557752297723,12.2222114515177
11.75352668762207,11.74459500644669,11.785446452755005,11.736734924927442,11.738242133647258,11.769106690881047,11.691080018519527,11.74592780554045
11.640790939331055,11.606919558161836,11.59119166920679,11.593086594434883,11.596080272621535,11.517873291406568,11.695255355062795,11.601078695873245
11.559861183166504,11.634229546687308,11.637960272119638,11.56534817835246,11.561674866434709,11.607124475266264,11.608244735642321,11.569386437641331
12.295060157775879,12.328761439091224,12.361729664425516,12.351213865643711,12.353356580727553,12.334065595966397,12.54254845357358,12.335032605538014
12.198976516723633,12.212255918338078,12.159575704959245,12.24302022513658,12.244629778602368,12.197199443422774,12.225880174775122,12.224241222634141
12.289752960205078,12.277998866980457,12.283363949596069,12.207973329709908,12.207975753043725,12.287711108504375,12.25486757159303,12.239602917775432
11.810567855834961,11.911571061087264,11.941184606307791,11.974830564057068,11.967112896767366,11.880635902516046,12.144202560946876,11.919979062263543
12.008248329162598,12.012875131098278,12.002919868938982,12.039440274023926,12.035546569864284,12.019800454069216,12.075400019877522,12.027390131358445
11.414701461791992,11.46674699334027,11.383011953977478,11.36974700341153,11.360267359263386,11.43187888433686,11.49273296168228,11.386209385010975
12.11670207977295,12.122427850165069,12.128972429940868,12.19090169052776,12.183246540710448,12.177011015220543,12.45293662970407,12.16585351956449
11.984217643737793,12.024401704023072,11.972195538551993,11.941054510821454,11.939024422454285,11.982141317031902,11.989165855127435,11.957082721030755
11.663299560546875,11.634742211608115,11.71913826407147,11.747013014368282,11.747579871595681,11.672428977764763,11.608244735642321,11.717208361579747
12.473151206970215,12.413523955558057,12.436385978301265,12.399252396051189,12.39987127194934,12.439186434577886,12.481565733211923,12.424292760138577
11.89505386352539,11.933896879222045,11.873685276032052,11.989274083963053,11.989867585141626,11.955322222716203,11.951186847493476,11.956014812735672
11.752571105957031,11.745249375266212,11.733965434694658,11.700124673723394,11.699970648502203,11.72640182373268,11.04106411122238,11.717974244914997
12.15510082244873,12.098776992163586,12.135886024547544,12.101864107375372,12.106052039202055,12.156017429736062,12.147919030759663,12.122515717396201
11.671778678894043,11.674230204039253,11.70975491131154,11.659228639269553,11.65995574468194,11.657520502647937,11.728044909070785,11.664711491570769
12.087594985961914,12.079716823747201,12.049107195226393,12.032524384296265,12.031857508269411,12.071859017832194,12.093693109638318,12.051308327468414
11.912774085998535,11.881026892833383,12.02022815962853,12.089430464262824,12.078605330537473,12.0059216495948,12.025755079404917,12.030118413555048
11.902556419372559,11.897808586917607,11.914609429091827,11.938617488596625,11.935104490829218,11.903577490099511,11.89478753335453,11.924629721611444
12.376653671264648,12.43471798448865,12.414666569552788,12.40250793728598,12.40355467889686,12.398175340400886,12.429220196836383,12.395622264293047
12.111492156982422,12.104396914848424,12.124895874020455,12.096449951296865,12.096595427044116,12.128904677207935,12.138869243416009,12.104183182080543
12.345925331115723,12.32673239211909,12.381041694597466,12.345237972201517,12.344131077806189,12.356792218603868,12.264346270624157,12.347589694290424
12.168848991394043,12.151527022607244,12.172793613084673,12.161319031462627,12.160196766957837,12.245277898114619,12.154784614286667,12.169924882139892
11.81993579864502,11.842990658569558,11.819918512596622,11.810865347010965,11.812432759584066,11.837406813375662,11.904974309480183,11.81589349277503
12.810311317443848,12.763560259372229,12.86221382676692,12.775699881982618,12.774503125408922,12.792682228113799,12.994532278619134,12.789906957885542
12.446836471557617,12.439530408745812,12.448505199628988,12.421905299153254,12.426012583036854,12.436377919330482,12.433212202169729,12.431461582703413
11.859492301940918,11.857181419395054,11.835766988654731,11.822997989658338,11.82510601891274,11.841496663138495,11.794345471549745,11.835265876131908
12.244142532348633,12.274509249072231,12.286688688381753,12.293340651966503,12.294200603084636,12.247127881828337,12.249615734512616,12.276104350561507
12.934685707092285,12.949659796481155,12.959931717641947,12.845822677790945,12.846837123427601,12.951300456735787,12.847929163278053,12.882997704086689
12.6336030960083,12.666403750506117,12.606102708626144,12.613976263000865,12.615226065484498,12.60453275936592,12.601490784782536,12.618565198390826
11.716946601867676,11.702641063295468,11.69672686788375,11.638469197822921,11.645906878378602,11.613032707124304,11.401681006153428,11.661633772055081
12.814777374267578,12.836099958704006,12.798479793620823,12.76091026613941,12.76001832489789,12.816904286376642,12.694655727828803,12.781405848449896
12.76099967956543,12.747384468330806,12.739497557180666,12.80004144765514,12.79865403595701,12.777498353117151,12.832013750189885,12.78492993224096
12.027361869812012,12.083128829461568,11.942195240686955,12.014391996101475,12.012289020954238,12.016518854945026,11.951186847493476,12.0149908831522
11.934473991394043,11.9186623044677,11.946008784077467,11.993311288229139,11.988585698237355,11.950562039654622,12.00762780434872,11.971344776155615
11.825228691101074,11.819436566163985,11.839206869345283,11.800863997835435,11.802642689696189,11.829566334279297,11.794345471549745,11.811505019424825
11.86430835723877,11.834743192116651,11.851882883117895,11.879585641939803,11.879763271915765,11.881540399136474,11.898194668458823,11.87439134463268
11.87242317199707,11.862968863644987,11.862806841356106,11.908054731382755,11.909044970291323,11.86549714428155,11.957617696467539,11.893317219062345
12.043889999389648,12.086678025493283,12.021580705966112,12.1124146120569,12.112214380150151,12.081383983918785,12.07254696717504,12.08741025490984
11.608619689941406,11.664959644554623,11.603754879862292,11.761405099342044,11.75131735758601,11.714111763160938,11.982935344196433,11.70791819579646
11.49660587310791,11.4858301046804,11.521061100351714,11.443507688814107,11.43765809115479,11.599004611804862,11.362114203075018,11.472137329550606
11.599446296691895,11.58197331851971,11.598473039720556,11.66317177977451,11.658552914290315,11.608684112050627,11.652696102959753,11.638294514569592
11.904596328735352,11.943060138350537,11.92110964682995,11.877467481898709,11.875160629664999,11.930639303986618,11.798111925972618,11.890402531714937
12.063640594482422,12.070086109572312,12.08888394666081,12.093282531793887,12.093892666748804,12.031646983192358,12.059809113551397,12.080402897734954
11.875387191772461,11.865585214800447,11.848826342940612,11.931938390830634,11.93704154222613,11.853617524616642,11.951186847493476,11.907722913755249
11.473543167114258,11.577435254597003,11.48076809324799,11.479913786888911,11.478796122265297,11.464611779906244,11.421917019425596,11.476916870187324
11.168641090393066,11.309201332204031,11.29492717650938,11.034620400249771,11.025319447515997,11.208417873152236,10.460270761075149,11.094024688806318
12.767715454101562,12.744935708967047,12.827280486011873,12.970684556788585,12.969094564727577,12.821432976323946,12.971542813248437,12.897338372756801
12.11677074432373,12.052003919817485,12.15886139085508,12.03415911082902,12.035437036532871,12.089925526381103,12.122696471358964,12.066392893844633
11.790924072265625,11.77940409358716,11.77072220521893,11.784272411109912,11.784146947733728,11.778283981297488,11.775297421715827,11.785117962122426
11.75218391418457,11.755075692958092,11.761426817518608,11.721572861868431,11.723593478834415,11.770952684068961,11.695255355062795,11.735562561431625
11.650334358215332,11.665551325071004,11.64760085828609,11.604431522047154,11.605122037406991,11.654215170291657,11.635151947212842,11.622672655551584
12.286048889160156,12.323604169052253,12.31371025967347,12.255438476804803,12.25710397173129,12.262933795245644,12.331387247601905,12.267040953576386
11.853657722473145,11.87624556138426,11.90291233487945,11.862242451577263,11.860621246494143,11.844836364385621,11.849404844423074,11.860018867084188
12.485344886779785,12.463777451375673,12.511819114433361,12.633301004257468,12.635293152675208,12.46264153901257,12.574185427296195,12.574971886272644
11.857312202453613,11.876181534445193,11.876750951952296,11.810055290430599,11.810100324217863,11.885600788387409,11.898194668458823,11.831441079239614
11.711339950561523,11.74883781691306,11.734738454517789,11.700283610105595,11.696546151094138,11.71998696927162,11.732069026983156,11.705746065740227
12.317225456237793,12.278362900357923,12.305134239503465,12.319198697813992,12.317084410270148,12.306115867628149,12.278397958261774,12.316866243278447
12.09361457824707,12.07798132931389,12.104147830982505,12.116463838356069,12.116470286074913,12.090850450329684,12.246739428005663,12.10773404962991
11.88823127746582,11.903276296456838,11.874872332023426,12.019283795860638,12.015990364541075,11.915868738910001,11.989165855127435,11.96904717529447
11.87825870513916,11.909703202373906,11.877351111672011,11.851212685938274,11.852700753594771,11.870431295233951,11.732069026983156,11.861373206256278
11.933939933776855,11.99019968286139,12.005769761412278,11.930498407715396,11.928477036722635,12.00294520438711,12.013100572810686,11.939582228293343
12.173466682434082,12.192895626458267,12.162256078635302,12.211914863350344,12.214140906860068,12.153582441453535,12.2193145828011,12.195203193135155
11.742822647094727,11.677859994774558,11.753631632862103,11.619170152202328,11.621606592549245,11.728446649072472,11.774527900858468,11.667279439398127
11.87183952331543,11.875896741932483,11.888082366936409,11.869804719208089,11.869634674271703,11.86648092565071,11.80560254159177,11.870840878942868
11.530911445617676,11.4568093956527,11.572413316028122,11.441453477606718,11.428983087740814,11.472799754305298,11.477308649967686,11.472391618860376
13.004133224487305,12.864196057968922,12.9866369986318,12.893471334689224,12.894079591243853,12.99202635207046,12.90634935052389,12.935299162680622
12.01838493347168,12.022181168419989,11.982702963347428,12.06573379943256,12.065118343323284,11.995248568224309,11.970356641102999,12.0439688690674
12.499747276306152,12.492646422298472,12.524257120856097,12.467778655607619,12.470130033833932,12.513463864028935,12.487488878546145,12.48258258175369
12.179228782653809,12.156776483631727,12.157367141957629,12.22544089093794,12.22676746226923,12.165226058258021,12.259618151783465,12.205584099665868
12.429591178894043,12.469800446201395,12.449639641674871,12.430470435047601,12.431525115053637,12.488324502411585,12.36308066783498,12.435388019020095
11.376480102539062,11.274967454126463,11.464641373635882,11.4649945674447,11.463921725501237,11.446037876653445,11.573559498507079,11.438867104023519
11.923999786376953,11.929359766692528,11.93993971040103,11.9699708373279,11.970596966794465,11.939812087664869,11.918397239722838,11.953844101176522
11.9210786819458,11.903599972869513,11.889731733694898,12.006162213787222,12.00920751631073,11.927539838142673,11.976665770490767,11.972409676239776
12.553343772888184,12.587201269376589,12.52895700367651,12.570159278259469,12.572145669512473,12.56435069573357,12.662709207270272,12.563638937105484
12.101740837097168,12.114153566754059,12.112810158625853,12.14144218741933,12.1439615396283,12.113740829382545,12.07824495582233,12.127521710561185
11.791206359863281,11.79098704659422,11.795428733982083,11.7683699203327,11.767314514608131,11.778797353799686,11.790564777297387,11.776445119380163
12.981484413146973,12.979553750244612,13.001138231018333,12.992648139001252,12.994283724615157,13.023169368325767,13.008661502470739,12.992334374112383
11.263270378112793,11.316758477203125,11.28964585507741,11.371119400601792,11.369372946432007,11.30838508680258,11.362114203075018,11.3330468163725
12.467944145202637,12.558583185170587,12.53238198046216,12.446658691196173,12.447700662663122,12.280785655736976,12.209192772866418,12.443926905404759
12.087230682373047,12.13789223245478,12.08942574288992,12.109713446052098,12.109083116822282,12.088693112752441,12.07254696717504,12.101026370019815
11.830238342285156,11.85972351438313,11.857980428224831,11.79975290898489,11.795075764835182,11.863389085287475,11.759793355371237,11.81469448409731
11.446233749389648,11.539038136193591,11.518497695221766,11.489457109261805,11.486759268928543,11.567794597901692,11.58525542883217,11.48406893429097
10.935747146606445,11.030623848478536,10.987242552290379,10.808661688983209,10.816200750505171,10.956188336841086,10.579005242826247,10.862932732163257
12.148444175720215,12.127993022446951,12.142965894137548,12.18421159025144,12.182623560573159,12.147837615948697,12.08954444723597,12.16974376593596
11.790669441223145,11.834511581758466,11.803731771261944,11.835197634685272,11.836369382017393,11.82344552044515,11.58525542883217,11.82083571011215
12.239294052124023,12.23215104074741,12.237799066990302,12.20811473683129,12.20910361015915,12.212218554973916,12.144202560946876,12.21839257250129
11.7321195602417,11.737012891176333,11.747023345387564,11.70158089102373,11.701598421766242,11.673402866638192,11.619544188752133,11.709820214741391
11.81697940826416,11.822182592150966,11.810043943163341,11.831843086782804,11.831524899655111,11.831823156234416,11.970356641102999,11.826796474752197
12.488829612731934,12.469606586542836,12.464848992767598,12.378527622946592,12.377762255246177,12.506584115250007,12.513561021741964,12.421988781120618
12.805205345153809,12.775622803725469,12.806115710199819,12.751668924916226,12.750267794223717,12.783005620955686,12.660331092405906,12.77087446852479
12.441168785095215,12.462595777940399,12.467977053353003,12.430518103636809,12.431038799023272,12.440835670098508,12.421188057397055,12.435808335138553
12.332728385925293,12.298620817850406,12.356451096390556,12.246323272512445,12.243171317199447,12.350402606398475,12.270225154674701,12.282052074748925
11.823750495910645,11.809319595792317,11.77681998464715,11.809417952872229,11.808090455306786,11.803903469948848,11.798111925972618,11.811520483375869
12.189188957214355,12.148553174468692,12.182842592922773,12.265449007581651,12.264981877481251,12.223940724386635,12.098854850641,12.237823217084369
12.388938903808594,12.36185540268819,12.417916979352464,12.340777879046447,12.339527605250804,12.362097028871524,12.34148164933907,12.358684276109823
12.038766860961914,12.031656826669424,12.049051396079635,12.063107775270307,12.063513309780317,12.002617063685213,12.25486757159303,12.051371433070006
11.780545234680176,11.774020392119466,11.76797759526959,11.73182050944956,11.732839039335769,11.786341653791062,11.771443882099637,11.750951500970764
11.769746780395508,11.790472926977113,11.78788436219189,11.673119455774318,11.674346870840692,11.723974555740261,11.736077016252437,11.708478272360338
12.307973861694336,12.331602514808967,12.317632680669192,12.338879529341105,12.339742800691074,12.344945246149331,12.479913113434042,12.329989235547474
11.83899211883545,11.81005376305332,11.885755489653167,11.813986839219048,11.8144329459526,11.795109180456857,11.849404844423074,11.822486311634053
11.658777236938477,11.656351297853817,11.629864298703232,11.618496045504454,11.620734528634053,11.611280936096483,11.630717389475995,11.6298803242484
12.414209365844727,12.467288499363807,12.482203778428874,12.49716467253916,12.49831854987663,12.470457445132086,12.450981602512561,12.471689147288338
11.560091018676758,11.567240770788803,11.564789247228342,11.5673494448518,11.566950861192668,11.645872743796376,11.58989576532275,11.570968344596771
12.420212745666504,12.391790270998824,12.365199119017898,12.471102540945576,12.472372749467045,12.434008865218264,12.556733038263905,12.450119483712761
11.665645599365234,11.678743234369135,11.664527890995075,11.583964280788162,11.58428805824678,11.632714891820651,11.635151947212842,11.613530165485008
11.938676834106445,11.962448215637716,11.92075191575975,11.843751219173537,11.844465428776159,11.934693870041462,11.856522261533737,11.88000844327797
11.468988418579102,11.714092743890474,11.72629248007945,11.406587561520803,11.394269839299149,11.66662607832077,11.58989576532275,11.45448264786395
12.187092781066895,12.146513181605632,12.176369468595375,12.235839835094172,12.235038606220686,12.166793227762884,12.07254696717504,12.214719285968602
12.164548873901367,12.182881287254181,12.156385158099548,12.159399549597143,12.160393019198874,12.162117987060212,12.36308066783498,12.161028054902488
12.049294471740723,12.035112414207662,12.043322347401977,12.024707254420044,12.020230692660098,12.038296082984909,11.707677772181546,12.032751008117561
11.974751472473145,11.948955039168856,11.986781247653331,11.9934753244954,11.996456803461877,11.980298686956077,12.04355959836804,11.987391437652512
11.656137466430664,11.63746954427303,11.697922020299547,11.689916978947924,11.691033829230248,11.666678639997462,11.58989576532275,11.679277823756117
12.069592475891113,12.132271135314317,12.070193622901256,12.023400334653388,12.022243565176547,12.074030655467878,12.128116509451258,12.041708491490695
12.457853317260742,12.460693258678011,12.476722811530369,12.475940037221694,12.47866293299766,12.465029656588362,12.498745990829315,12.470470273143583
11.783150672912598,11.720793320809177,11.777480807962986,11.6955803873562,11.697290449888206,11.772991049892365,11.759793355371237,11.729114205965317
12.690543174743652,12.669095697117873,12.68430378136382,12.66624329252155,12.670674182499297,12.660080651574063,12.691583538230217,12.673798527846344
12.154471397399902,12.174280230750806,12.171808722086316,12.21581134065674,12.217568172892216,12.190092283448967,12.273735966890268,12.195315474294071
12.556641578674316,12.593053466382296,12.493978931794695,12.602891585786692,12.597948787655833,12.59995014099788,12.665397584983758,12.584847043540606
11.846368789672852,11.888021044750616,11.783949122823886,11.865001581316754,11.86668858068458,11.867325733728364,11.820123358887447,11.856934534250085
11.800531387329102,11.750090786173534,11.808159065093156,11.932490076036844,11.930679811300667,11.832413849745357,11.867805799560465,11.883234651436798
11.686126708984375,11.676161019288026,11.73509222742238,11.661320854192306,11.659990960922876,11.690425937937883,11.695255355062795,11.673168138202398
12.348302841186523,12.321991581740843,12.339514407312226,12.302683869790753,12.302602709175813,12.337082780708368,12.32163544049751,12.319364547502813
12.0062255859375,12.006639509767766,12.012063536566126,12.050727456392867,12.04997842557825,12.02789391722516,12.04355959836804,12.035035811013856
11.715887069702148,11.722151330303976,11.69740511790817,11.750012905511223,11.747148888786228,11.65832461386963,11.842236406331555,11.731314325773594
11.64719009399414,11.66077326076837,11.606783654755016,11.651437101906222,11.653250390317158,11.60822921548323,11.682676678340282,11.645492423927765
11.9443359375,11.91207879776279,11.937344619648877,11.875047449224855,11.875114123595564,11.995582320896583,11.884495917930655,11.905693720997139
11.956181526184082,11.954269460347755,11.975571521118518,11.951621553560052,11.948912606711847,11.941339222892307,12.010671928196443,11.952770182258268
11.943233489990234,11.971610657536004,11.951406359663153,11.965659038147892,11.968417622580073,11.971637683056532,11.891368749982085,11.959627153495635
11.814070701599121,11.795726735221484,11.790249377221846,11.788302587806786,11.789490982198188,11.73944355905592,11.78676973513378,11.792081267251948
12.098418235778809,12.06118444833568,12.08035548238937,12.097644117410526,12.09745736148327,12.070856050837465,12.111217862017215,12.095166397230358
12.716822624206543,12.741034405576032,12.814782574352837,12.76970241525091,12.772021941279556,12.749732758250072,12.442306148381938,12.755636225616172
11.677613258361816,11.702987199930798,11.693061295174477,11.608397938878792,11.605111818319278,11.659541699805903,11.682676678340282,11.634409242732026
12.729456901550293,12.735167612479065,12.691614657393135,12.59297103785751,12.585051514120716,12.66848004641342,12.691583538230217,12.639471259539732
11.733105659484863,11.728580742830855,11.761881878584681,11.785436206343553,11.788793449035508,11.780264251069395,11.798111925972618,11.769972798525163
12.828664779663086,12.806400759649973,12.821489332304543,12.79177524974835,12.791334120105073,12.848039639589233,12.820990681250251,12.807312382752427
11.6971435546875,11.712665993722686,11.698142086807845,11.713709143932043,11.717505815050373,11.730869700274082,11.775297421715827,11.710200644796632
11.81511116027832,11.818619922842696,11.80050975447344,11.78775565739815,11.787977110770797,11.78352349752165,11.827743504053695,11.795582975113394
12.300016403198242,12.192833410414536,12.27630687373789,12.530878508305399,12.533503111339723,12.295382043189298,11.870606902224587,12.439456878399808
11.56396770477295,11.631277690172018,11.527529099066738,11.475534679776718,11.479390778845776,11.47755294548582,11.283524879179666,11.502805632336697
